lead_id,provider_id,offered_at,rank_shown,purchased,contacted,converted,lead_price_gbp
L00038,P0060,2025-09-28,1,1,0,0,15.0
L00038,P0107,2025-09-28,2,0,0,0,10.0
L00038,P0027,2025-09-28,3,0,0,0,15.0
L00038,P0198,2025-09-28,4,0,0,0,15.0
L00038,P0033,2025-09-28,5,0,0,0,12.0
L02934,P0142,2025-09-28,1,0,0,0,10.0
L02934,P0101,2025-09-28,2,1,1,0,12.0
L02934,P0177,2025-09-28,3,1,1,1,12.0
L02934,P0151,2025-09-28,4,0,0,0,8.0
L02934,P0021,2025-09-28,5,0,0,0,8.0
L01918,P0124,2025-09-28,1,1,1,0,8.0
L01918,P0138,2025-09-28,2,0,0,0,12.0
L01918,P0103,2025-09-28,3,0,0,0,10.0
L01918,P0086,2025-09-28,4,1,1,0,10.0
L01918,P0196,2025-09-28,5,1,1,0,15.0
L01295,P0115,2025-09-28,1,1,0,0,8.0
L01295,P0028,2025-09-28,2,0,0,0,12.0
L01295,P0014,2025-09-28,3,1,0,0,8.0
L01295,P0066,2025-09-28,4,0,0,0,15.0
L01295,P0063,2025-09-28,5,0,0,0,8.0
L00510,P0006,2025-09-28,1,1,1,0,12.0
L00510,P0019,2025-09-28,2,0,0,0,8.0
L00510,P0143,2025-09-28,3,0,0,0,12.0
L00510,P0058,2025-09-28,4,1,1,0,10.0
L00510,P0007,2025-09-28,5,0,0,0,15.0
L02156,P0181,2025-09-28,1,0,0,0,8.0
L02156,P0062,2025-09-28,2,0,0,0,10.0
L02156,P0029,2025-09-28,3,0,0,0,8.0
L02156,P0070,2025-09-28,4,0,0,0,10.0
L02156,P0106,2025-09-28,5,0,0,0,15.0
L02507,P0111,2025-09-28,1,1,1,0,8.0
L02507,P0140,2025-09-28,2,0,0,0,15.0
L02507,P0094,2025-09-28,3,0,0,0,8.0
L02507,P0008,2025-09-28,4,0,0,0,8.0
L02507,P0036,2025-09-28,5,0,0,0,12.0
L01687,P0167,2025-09-28,1,0,0,0,15.0
L01687,P0088,2025-09-28,2,1,1,0,12.0
L01687,P0152,2025-09-28,3,0,0,0,8.0
L01687,P0092,2025-09-28,4,0,0,0,8.0
L01687,P0184,2025-09-28,5,0,0,0,8.0
L00150,P0083,2025-09-28,1,1,1,0,10.0
L00150,P0005,2025-09-28,2,0,0,0,10.0
L00150,P0047,2025-09-28,3,0,0,0,8.0
L00150,P0026,2025-09-28,4,0,0,0,8.0
L00150,P0003,2025-09-28,5,0,0,0,8.0
L02665,P0106,2025-09-28,1,1,0,0,12.0
L02665,P0029,2025-09-28,2,0,0,0,15.0
L02665,P0175,2025-09-28,3,0,0,0,15.0
L02665,P0049,2025-09-28,4,0,0,0,15.0
L02665,P0110,2025-09-28,5,1,1,1,10.0
L02851,P0213,2025-09-28,1,1,1,0,10.0
L02851,P0079,2025-09-28,2,1,0,0,12.0
L02851,P0118,2025-09-28,3,1,1,1,15.0
L02851,P0172,2025-09-28,4,0,0,0,10.0
L02851,P0031,2025-09-28,5,0,0,0,10.0
L02175,P0125,2025-09-29,1,0,0,0,8.0
L02175,P0115,2025-09-29,2,1,0,0,15.0
L02175,P0076,2025-09-29,3,1,0,0,12.0
L02175,P0179,2025-09-29,4,1,1,0,8.0
L02175,P0022,2025-09-29,5,0,0,0,10.0
L02014,P0008,2025-09-29,1,0,0,0,15.0
L02014,P0167,2025-09-29,2,0,0,0,10.0
L02014,P0131,2025-09-29,3,0,0,0,10.0
L02014,P0111,2025-09-29,4,1,0,0,10.0
L02014,P0193,2025-09-29,5,0,0,0,10.0
L02519,P0153,2025-09-29,1,1,1,0,10.0
L02519,P0181,2025-09-29,2,1,0,0,8.0
L02519,P0062,2025-09-29,3,1,1,0,12.0
L02519,P0000,2025-09-29,4,1,0,0,10.0
L02519,P0068,2025-09-29,5,0,0,0,8.0
L01721,P0217,2025-09-29,1,1,0,0,12.0
L01721,P0013,2025-09-29,2,0,0,0,8.0
L01721,P0121,2025-09-29,3,1,1,1,10.0
L01721,P0132,2025-09-29,4,0,0,0,8.0
L01721,P0162,2025-09-29,5,0,0,0,12.0
L00948,P0125,2025-09-29,1,0,0,0,12.0
L00948,P0115,2025-09-29,2,1,1,0,15.0
L00948,P0179,2025-09-29,3,1,1,0,15.0
L00948,P0157,2025-09-29,4,1,1,1,15.0
L00948,P0011,2025-09-29,5,1,1,0,8.0
L00715,P0184,2025-09-29,1,0,0,0,15.0
L00715,P0078,2025-09-29,2,0,0,0,10.0
L00715,P0021,2025-09-29,3,1,1,0,10.0
L00715,P0218,2025-09-29,4,1,1,0,10.0
L00715,P0092,2025-09-29,5,1,1,0,15.0
L02317,P0034,2025-09-30,1,0,0,0,12.0
L02317,P0089,2025-09-30,2,0,0,0,15.0
L02317,P0077,2025-09-30,3,0,0,0,12.0
L02317,P0174,2025-09-30,4,0,0,0,15.0
L02317,P0187,2025-09-30,5,1,1,0,15.0
L02655,P0129,2025-09-30,1,0,0,0,12.0
L02655,P0187,2025-09-30,2,1,1,0,15.0
L02655,P0203,2025-09-30,3,0,0,0,8.0
L02655,P0037,2025-09-30,4,0,0,0,12.0
L02655,P0059,2025-09-30,5,0,0,0,15.0
L00248,P0087,2025-09-30,1,0,0,0,8.0
L00248,P0144,2025-09-30,2,0,0,0,10.0
L00248,P0160,2025-09-30,3,0,0,0,8.0
L00248,P0051,2025-09-30,4,0,0,0,15.0
L00248,P0078,2025-09-30,5,0,0,0,15.0
L00280,P0086,2025-09-30,1,1,1,1,12.0
L00280,P0082,2025-09-30,2,1,1,0,10.0
L00280,P0136,2025-09-30,3,0,0,0,15.0
L00280,P0116,2025-09-30,4,1,1,1,12.0
L00280,P0186,2025-09-30,5,1,1,0,8.0
L01146,P0027,2025-09-30,1,1,1,1,8.0
L01146,P0072,2025-09-30,2,1,1,1,10.0
L01146,P0198,2025-09-30,3,1,1,0,8.0
L01146,P0077,2025-09-30,4,0,0,0,8.0
L01146,P0200,2025-09-30,5,1,1,0,8.0
L01654,P0124,2025-09-30,1,0,0,0,12.0
L01654,P0186,2025-09-30,2,1,1,0,10.0
L01654,P0194,2025-09-30,3,1,1,0,12.0
L01654,P0050,2025-09-30,4,1,1,0,12.0
L01654,P0032,2025-09-30,5,1,1,1,12.0
L02029,P0024,2025-09-30,1,0,0,0,8.0
L02029,P0069,2025-09-30,2,1,1,0,10.0
L02029,P0091,2025-09-30,3,1,1,1,8.0
L02029,P0216,2025-09-30,4,0,0,0,10.0
L02029,P0030,2025-09-30,5,0,0,0,15.0
L02511,P0179,2025-09-30,1,0,0,0,15.0
L02511,P0170,2025-09-30,2,0,0,0,8.0
L02511,P0125,2025-09-30,3,1,1,0,10.0
L02511,P0020,2025-09-30,4,1,1,1,12.0
L02511,P0011,2025-09-30,5,0,0,0,10.0
L01896,P0090,2025-09-30,1,1,1,0,10.0
L01896,P0007,2025-09-30,2,0,0,0,10.0
L01896,P0124,2025-09-30,3,0,0,0,15.0
L01896,P0138,2025-09-30,4,0,0,0,10.0
L01896,P0086,2025-09-30,5,1,1,0,8.0
L02289,P0019,2025-09-30,1,1,0,0,8.0
L02289,P0105,2025-09-30,2,1,1,0,10.0
L02289,P0031,2025-09-30,3,0,0,0,10.0
L02289,P0110,2025-09-30,4,0,0,0,12.0
L02289,P0049,2025-09-30,5,1,1,0,8.0
L01390,P0146,2025-09-30,1,1,0,0,12.0
L01390,P0101,2025-09-30,2,1,0,0,12.0
L01390,P0177,2025-09-30,3,0,0,0,8.0
L01390,P0088,2025-09-30,4,0,0,0,10.0
L01390,P0021,2025-09-30,5,1,1,0,10.0
L02959,P0208,2025-09-30,1,0,0,0,15.0
L02959,P0054,2025-09-30,2,0,0,0,12.0
L02959,P0011,2025-09-30,3,0,0,0,10.0
L02959,P0022,2025-09-30,4,0,0,0,15.0
L02959,P0004,2025-09-30,5,0,0,0,12.0
L02915,P0197,2025-10-01,1,0,0,0,8.0
L02915,P0171,2025-10-01,2,1,1,0,12.0
L02915,P0143,2025-10-01,3,1,0,0,15.0
L02915,P0114,2025-10-01,4,0,0,0,8.0
L02915,P0058,2025-10-01,5,0,0,0,12.0
L00928,P0027,2025-10-01,1,1,1,1,12.0
L00928,P0174,2025-10-01,2,1,1,0,15.0
L00928,P0200,2025-10-01,3,1,1,1,10.0
L00928,P0077,2025-10-01,4,1,1,1,8.0
L00928,P0071,2025-10-01,5,1,0,0,10.0
L02491,P0113,2025-10-01,1,0,0,0,10.0
L02491,P0012,2025-10-01,2,1,1,0,15.0
L02491,P0048,2025-10-01,3,0,0,0,15.0
L02491,P0107,2025-10-01,4,0,0,0,12.0
L02491,P0009,2025-10-01,5,0,0,0,15.0
L01144,P0130,2025-10-01,1,0,0,0,10.0
L01144,P0095,2025-10-01,2,0,0,0,15.0
L01144,P0064,2025-10-01,3,0,0,0,12.0
L01144,P0046,2025-10-01,4,0,0,0,10.0
L01144,P0118,2025-10-01,5,0,0,0,15.0
L02916,P0145,2025-10-01,1,0,0,0,10.0
L02916,P0213,2025-10-01,2,1,0,0,15.0
L02916,P0018,2025-10-01,3,1,1,0,10.0
L02916,P0073,2025-10-01,4,0,0,0,15.0
L02916,P0172,2025-10-01,5,1,1,0,12.0
L01907,P0101,2025-10-01,1,0,0,0,8.0
L01907,P0176,2025-10-01,2,1,1,0,10.0
L01907,P0142,2025-10-01,3,0,0,0,12.0
L01907,P0146,2025-10-01,4,0,0,0,15.0
L01907,P0088,2025-10-01,5,0,0,0,10.0
L00869,P0131,2025-10-01,1,1,1,1,12.0
L00869,P0008,2025-10-01,2,1,1,0,12.0
L00869,P0167,2025-10-01,3,1,1,1,12.0
L00869,P0094,2025-10-01,4,0,0,0,8.0
L00869,P0158,2025-10-01,5,0,0,0,12.0
L02856,P0016,2025-10-01,1,0,0,0,8.0
L02856,P0159,2025-10-01,2,0,0,0,12.0
L02856,P0195,2025-10-01,3,0,0,0,12.0
L02856,P0112,2025-10-01,4,0,0,0,15.0
L02856,P0089,2025-10-01,5,0,0,0,12.0
L01729,P0076,2025-10-01,1,0,0,0,15.0
L01729,P0157,2025-10-01,2,1,1,0,10.0
L01729,P0115,2025-10-01,3,0,0,0,10.0
L01729,P0179,2025-10-01,4,1,1,0,8.0
L01729,P0210,2025-10-01,5,1,1,0,10.0
L01772,P0186,2025-10-01,1,0,0,0,12.0
L01772,P0194,2025-10-01,2,0,0,0,8.0
L01772,P0138,2025-10-01,3,0,0,0,8.0
L01772,P0105,2025-10-01,4,0,0,0,10.0
L01772,P0104,2025-10-01,5,0,0,0,12.0
L00652,P0029,2025-10-01,1,1,1,0,10.0
L00652,P0070,2025-10-01,2,0,0,0,12.0
L00652,P0062,2025-10-01,3,0,0,0,12.0
L00652,P0181,2025-10-01,4,0,0,0,12.0
L00652,P0110,2025-10-01,5,1,1,1,15.0
L02139,P0120,2025-10-01,1,1,1,0,8.0
L02139,P0138,2025-10-01,2,0,0,0,8.0
L02139,P0006,2025-10-01,3,0,0,0,8.0
L02139,P0086,2025-10-01,4,0,0,0,12.0
L02139,P0081,2025-10-01,5,0,0,0,8.0
L01360,P0117,2025-10-01,1,1,0,0,8.0
L01360,P0075,2025-10-01,2,0,0,0,10.0
L01360,P0112,2025-10-01,3,1,1,0,8.0
L01360,P0195,2025-10-01,4,1,1,0,15.0
L01360,P0033,2025-10-01,5,1,1,0,15.0
L02299,P0035,2025-10-01,1,1,0,0,15.0
L02299,P0168,2025-10-01,2,1,1,0,8.0
L02299,P0191,2025-10-01,3,0,0,0,12.0
L02299,P0095,2025-10-01,4,1,1,0,15.0
L02299,P0130,2025-10-01,5,1,1,1,8.0
L02017,P0091,2025-10-01,1,1,0,0,8.0
L02017,P0203,2025-10-01,2,1,1,0,8.0
L02017,P0129,2025-10-01,3,1,0,0,8.0
L02017,P0030,2025-10-01,4,0,0,0,10.0
L02017,P0119,2025-10-01,5,0,0,0,10.0
L00220,P0020,2025-10-02,1,1,0,0,10.0
L00220,P0041,2025-10-02,2,1,1,0,15.0
L00220,P0158,2025-10-02,3,1,0,0,15.0
L00220,P0056,2025-10-02,4,0,0,0,8.0
L00220,P0014,2025-10-02,5,1,1,0,15.0
L00094,P0120,2025-10-02,1,0,0,0,12.0
L00094,P0093,2025-10-02,2,1,1,0,8.0
L00094,P0108,2025-10-02,3,0,0,0,12.0
L00094,P0124,2025-10-02,4,0,0,0,12.0
L00094,P0086,2025-10-02,5,0,0,0,10.0
L01369,P0062,2025-10-02,1,0,0,0,10.0
L01369,P0000,2025-10-02,2,0,0,0,15.0
L01369,P0181,2025-10-02,3,0,0,0,8.0
L01369,P0029,2025-10-02,4,0,0,0,8.0
L01369,P0068,2025-10-02,5,0,0,0,15.0
L00731,P0144,2025-10-02,1,1,1,0,8.0
L00731,P0017,2025-10-02,2,0,0,0,8.0
L00731,P0160,2025-10-02,3,0,0,0,12.0
L00731,P0021,2025-10-02,4,1,0,0,12.0
L00731,P0078,2025-10-02,5,0,0,0,8.0
L00719,P0213,2025-10-02,1,0,0,0,10.0
L00719,P0079,2025-10-02,2,0,0,0,15.0
L00719,P0145,2025-10-02,3,1,1,0,15.0
L00719,P0202,2025-10-02,4,1,1,1,10.0
L00719,P0172,2025-10-02,5,1,0,0,8.0
L00586,P0158,2025-10-02,1,1,1,1,10.0
L00586,P0041,2025-10-02,2,1,1,0,8.0
L00586,P0002,2025-10-02,3,1,0,0,8.0
L00586,P0028,2025-10-02,4,0,0,0,15.0
L00586,P0008,2025-10-02,5,0,0,0,8.0
L02885,P0104,2025-10-02,1,0,0,0,15.0
L02885,P0105,2025-10-02,2,0,0,0,8.0
L02885,P0019,2025-10-02,3,0,0,0,12.0
L02885,P0120,2025-10-02,4,0,0,0,15.0
L02885,P0049,2025-10-02,5,1,1,1,8.0
L00844,P0168,2025-10-02,1,0,0,0,15.0
L00844,P0035,2025-10-02,2,0,0,0,15.0
L00844,P0118,2025-10-02,3,0,0,0,15.0
L00844,P0095,2025-10-02,4,0,0,0,8.0
L00844,P0130,2025-10-02,5,1,0,0,12.0
L00804,P0003,2025-10-03,1,0,0,0,15.0
L00804,P0001,2025-10-03,2,0,0,0,10.0
L00804,P0119,2025-10-03,3,1,1,0,12.0
L00804,P0005,2025-10-03,4,1,1,0,10.0
L00804,P0010,2025-10-03,5,0,0,0,8.0
L02539,P0142,2025-10-03,1,0,0,0,15.0
L02539,P0177,2025-10-03,2,0,0,0,8.0
L02539,P0039,2025-10-03,3,0,0,0,8.0
L02539,P0151,2025-10-03,4,0,0,0,8.0
L02539,P0088,2025-10-03,5,1,1,0,12.0
L01435,P0175,2025-10-03,1,0,0,0,12.0
L01435,P0181,2025-10-03,2,1,1,1,12.0
L01435,P0062,2025-10-03,3,0,0,0,12.0
L01435,P0173,2025-10-03,4,0,0,0,8.0
L01435,P0043,2025-10-03,5,0,0,0,8.0
L02385,P0144,2025-10-03,1,0,0,0,15.0
L02385,P0160,2025-10-03,2,1,0,0,12.0
L02385,P0087,2025-10-03,3,1,0,0,12.0
L02385,P0158,2025-10-03,4,0,0,0,12.0
L02385,P0051,2025-10-03,5,1,0,0,12.0
L02887,P0084,2025-10-03,1,0,0,0,10.0
L02887,P0155,2025-10-03,2,1,1,1,10.0
L02887,P0069,2025-10-03,3,0,0,0,15.0
L02887,P0037,2025-10-03,4,0,0,0,15.0
L02887,P0015,2025-10-03,5,1,1,1,8.0
L01015,P0017,2025-10-03,1,1,0,0,8.0
L01015,P0144,2025-10-03,2,1,1,0,15.0
L01015,P0078,2025-10-03,3,0,0,0,12.0
L01015,P0021,2025-10-03,4,1,0,0,10.0
L01015,P0051,2025-10-03,5,0,0,0,8.0
L01618,P0062,2025-10-03,1,1,0,0,15.0
L01618,P0181,2025-10-03,2,1,1,0,8.0
L01618,P0153,2025-10-03,3,0,0,0,8.0
L01618,P0000,2025-10-03,4,0,0,0,15.0
L01618,P0068,2025-10-03,5,0,0,0,8.0
L00905,P0036,2025-10-03,1,0,0,0,10.0
L00905,P0167,2025-10-03,2,0,0,0,15.0
L00905,P0008,2025-10-03,3,0,0,0,15.0
L00905,P0193,2025-10-03,4,0,0,0,8.0
L00905,P0002,2025-10-03,5,0,0,0,12.0
L02081,P0136,2025-10-03,1,1,1,1,12.0
L02081,P0205,2025-10-03,2,0,0,0,8.0
L02081,P0082,2025-10-03,3,1,1,0,8.0
L02081,P0186,2025-10-03,4,1,1,0,10.0
L02081,P0138,2025-10-03,5,0,0,0,15.0
L01788,P0056,2025-10-03,1,1,1,0,8.0
L01788,P0116,2025-10-03,2,0,0,0,8.0
L01788,P0044,2025-10-03,3,1,0,0,10.0
L01788,P0020,2025-10-03,4,0,0,0,10.0
L01788,P0081,2025-10-03,5,1,1,1,8.0
L02759,P0216,2025-10-03,1,0,0,0,12.0
L02759,P0091,2025-10-03,2,1,1,1,10.0
L02759,P0165,2025-10-03,3,1,1,0,12.0
L02759,P0069,2025-10-03,4,0,0,0,10.0
L02759,P0024,2025-10-03,5,1,1,0,10.0
L02065,P0035,2025-10-04,1,0,0,0,15.0
L02065,P0073,2025-10-04,2,1,1,1,12.0
L02065,P0202,2025-10-04,3,1,1,1,8.0
L02065,P0018,2025-10-04,4,1,1,0,10.0
L02065,P0145,2025-10-04,5,0,0,0,15.0
L02657,P0101,2025-10-04,1,0,0,0,10.0
L02657,P0008,2025-10-04,2,0,0,0,12.0
L02657,P0140,2025-10-04,3,1,0,0,10.0
L02657,P0002,2025-10-04,4,0,0,0,15.0
L02657,P0094,2025-10-04,5,0,0,0,8.0
L01425,P0213,2025-10-04,1,1,0,0,10.0
L01425,P0130,2025-10-04,2,0,0,0,8.0
L01425,P0095,2025-10-04,3,0,0,0,8.0
L01425,P0064,2025-10-04,4,1,0,0,10.0
L01425,P0035,2025-10-04,5,0,0,0,10.0
L02763,P0195,2025-10-04,1,0,0,0,12.0
L02763,P0112,2025-10-04,2,1,1,0,10.0
L02763,P0047,2025-10-04,3,1,1,0,10.0
L02763,P0010,2025-10-04,4,0,0,0,10.0
L02763,P0005,2025-10-04,5,0,0,0,12.0
L00882,P0200,2025-10-04,1,1,1,0,8.0
L00882,P0187,2025-10-04,2,0,0,0,8.0
L00882,P0027,2025-10-04,3,1,1,1,8.0
L00882,P0033,2025-10-04,4,1,0,0,12.0
L00882,P0072,2025-10-04,5,0,0,0,8.0
L02124,P0029,2025-10-04,1,0,0,0,12.0
L02124,P0143,2025-10-04,2,1,1,0,10.0
L02124,P0062,2025-10-04,3,1,1,0,8.0
L02124,P0181,2025-10-04,4,0,0,0,10.0
L02124,P0153,2025-10-04,5,1,1,0,15.0
L02443,P0156,2025-10-04,1,0,0,0,10.0
L02443,P0057,2025-10-04,2,1,0,0,15.0
L02443,P0174,2025-10-04,3,0,0,0,8.0
L02443,P0119,2025-10-04,4,0,0,0,15.0
L02443,P0037,2025-10-04,5,0,0,0,10.0
L00569,P0012,2025-10-04,1,1,1,0,8.0
L00569,P0113,2025-10-04,2,0,0,0,12.0
L00569,P0107,2025-10-04,3,1,1,0,15.0
L00569,P0048,2025-10-04,4,0,0,0,8.0
L00569,P0198,2025-10-04,5,0,0,0,8.0
L00004,P0102,2025-10-04,1,1,1,0,15.0
L00004,P0169,2025-10-04,2,0,0,0,10.0
L00004,P0011,2025-10-04,3,0,0,0,15.0
L00004,P0023,2025-10-04,4,0,0,0,8.0
L00004,P0017,2025-10-04,5,0,0,0,10.0
L02770,P0047,2025-10-05,1,1,1,1,10.0
L02770,P0195,2025-10-05,2,1,1,0,12.0
L02770,P0112,2025-10-05,3,1,1,1,10.0
L02770,P0005,2025-10-05,4,1,1,0,15.0
L02770,P0207,2025-10-05,5,0,0,0,8.0
L01024,P0158,2025-10-05,1,1,1,1,10.0
L01024,P0160,2025-10-05,2,0,0,0,8.0
L01024,P0053,2025-10-05,3,0,0,0,8.0
L01024,P0017,2025-10-05,4,0,0,0,15.0
L01024,P0051,2025-10-05,5,0,0,0,8.0
L02287,P0165,2025-10-05,1,1,0,0,15.0
L02287,P0037,2025-10-05,2,0,0,0,8.0
L02287,P0069,2025-10-05,3,0,0,0,8.0
L02287,P0216,2025-10-05,4,0,0,0,12.0
L02287,P0030,2025-10-05,5,1,0,0,12.0
L01637,P0135,2025-10-05,1,1,1,0,12.0
L01637,P0110,2025-10-05,2,1,1,0,10.0
L01637,P0073,2025-10-05,3,1,1,0,12.0
L01637,P0019,2025-10-05,4,0,0,0,15.0
L01637,P0018,2025-10-05,5,0,0,0,15.0
L00231,P0135,2025-10-05,1,0,0,0,10.0
L00231,P0031,2025-10-05,2,1,1,0,8.0
L00231,P0018,2025-10-05,3,1,0,0,8.0
L00231,P0019,2025-10-05,4,1,1,0,15.0
L00231,P0058,2025-10-05,5,0,0,0,8.0
L01757,P0115,2025-10-05,1,0,0,0,10.0
L01757,P0020,2025-10-05,2,0,0,0,10.0
L01757,P0014,2025-10-05,3,1,0,0,12.0
L01757,P0085,2025-10-05,4,0,0,0,10.0
L01757,P0164,2025-10-05,5,0,0,0,10.0
L00262,P0201,2025-10-05,1,0,0,0,15.0
L00262,P0197,2025-10-05,2,0,0,0,12.0
L00262,P0058,2025-10-05,3,0,0,0,15.0
L00262,P0019,2025-10-05,4,0,0,0,12.0
L00262,P0175,2025-10-05,5,0,0,0,8.0
L00746,P0025,2025-10-05,1,0,0,0,8.0
L00746,P0139,2025-10-05,2,0,0,0,15.0
L00746,P0138,2025-10-05,3,1,1,1,10.0
L00746,P0124,2025-10-05,4,0,0,0,8.0
L00746,P0194,2025-10-05,5,0,0,0,12.0
L02778,P0028,2025-10-06,1,1,0,0,8.0
L02778,P0020,2025-10-06,2,1,1,1,8.0
L02778,P0063,2025-10-06,3,0,0,0,12.0
L02778,P0067,2025-10-06,4,0,0,0,8.0
L02778,P0014,2025-10-06,5,0,0,0,15.0
L01578,P0194,2025-10-06,1,0,0,0,12.0
L01578,P0186,2025-10-06,2,1,0,0,8.0
L01578,P0025,2025-10-06,3,1,1,0,15.0
L01578,P0100,2025-10-06,4,0,0,0,12.0
L01578,P0032,2025-10-06,5,0,0,0,12.0
L00949,P0028,2025-10-06,1,0,0,0,12.0
L00949,P0149,2025-10-06,2,0,0,0,8.0
L00949,P0063,2025-10-06,3,0,0,0,12.0
L00949,P0067,2025-10-06,4,0,0,0,8.0
L00949,P0164,2025-10-06,5,0,0,0,12.0
L02983,P0124,2025-10-06,1,1,0,0,8.0
L02983,P0192,2025-10-06,2,1,1,0,12.0
L02983,P0183,2025-10-06,3,1,0,0,10.0
L02983,P0007,2025-10-06,4,0,0,0,10.0
L02983,P0108,2025-10-06,5,0,0,0,8.0
L01060,P0112,2025-10-06,1,1,0,0,8.0
L01060,P0180,2025-10-06,2,0,0,0,8.0
L01060,P0083,2025-10-06,3,1,1,1,12.0
L01060,P0207,2025-10-06,4,1,1,0,12.0
L01060,P0219,2025-10-06,5,0,0,0,12.0
L01508,P0178,2025-10-07,1,0,0,0,15.0
L01508,P0208,2025-10-07,2,1,1,0,15.0
L01508,P0056,2025-10-07,3,0,0,0,15.0
L01508,P0116,2025-10-07,4,0,0,0,15.0
L01508,P0028,2025-10-07,5,1,1,0,15.0
L00806,P0125,2025-10-07,1,1,1,1,12.0
L00806,P0210,2025-10-07,2,1,1,0,8.0
L00806,P0157,2025-10-07,3,1,1,1,8.0
L00806,P0022,2025-10-07,4,0,0,0,10.0
L00806,P0011,2025-10-07,5,0,0,0,15.0
L02412,P0201,2025-10-07,1,1,0,0,10.0
L02412,P0197,2025-10-07,2,0,0,0,15.0
L02412,P0043,2025-10-07,3,1,1,0,10.0
L02412,P0058,2025-10-07,4,0,0,0,15.0
L02412,P0104,2025-10-07,5,0,0,0,8.0
L00427,P0113,2025-10-07,1,0,0,0,10.0
L00427,P0107,2025-10-07,2,1,0,0,10.0
L00427,P0048,2025-10-07,3,1,1,0,10.0
L00427,P0027,2025-10-07,4,1,1,1,12.0
L00427,P0033,2025-10-07,5,1,1,0,8.0
L00853,P0170,2025-10-07,1,0,0,0,12.0
L00853,P0179,2025-10-07,2,1,1,0,12.0
L00853,P0157,2025-10-07,3,0,0,0,10.0
L00853,P0210,2025-10-07,4,0,0,0,8.0
L00853,P0011,2025-10-07,5,0,0,0,12.0
L01408,P0026,2025-10-07,1,1,1,1,12.0
L01408,P0183,2025-10-07,2,1,1,0,12.0
L01408,P0083,2025-10-07,3,0,0,0,10.0
L01408,P0005,2025-10-07,4,1,1,1,12.0
L01408,P0124,2025-10-07,5,1,1,0,8.0
L02314,P0044,2025-10-07,1,0,0,0,15.0
L02314,P0147,2025-10-07,2,1,0,0,15.0
L02314,P0056,2025-10-07,3,1,1,1,15.0
L02314,P0028,2025-10-07,4,0,0,0,10.0
L02314,P0081,2025-10-07,5,0,0,0,10.0
L00211,P0025,2025-10-07,1,1,1,1,8.0
L00211,P0192,2025-10-07,2,0,0,0,15.0
L00211,P0032,2025-10-07,3,1,1,1,12.0
L00211,P0124,2025-10-07,4,0,0,0,12.0
L00211,P0186,2025-10-07,5,1,1,0,12.0
L01979,P0144,2025-10-07,1,0,0,0,8.0
L01979,P0160,2025-10-07,2,0,0,0,8.0
L01979,P0087,2025-10-07,3,1,1,0,12.0
L01979,P0051,2025-10-07,4,0,0,0,15.0
L01979,P0021,2025-10-07,5,0,0,0,15.0
L01726,P0061,2025-10-08,1,1,0,0,15.0
L01726,P0100,2025-10-08,2,1,1,0,10.0
L01726,P0194,2025-10-08,3,0,0,0,8.0
L01726,P0186,2025-10-08,4,1,1,1,10.0
L01726,P0105,2025-10-08,5,0,0,0,10.0
L01924,P0069,2025-10-08,1,0,0,0,8.0
L01924,P0024,2025-10-08,2,1,1,0,12.0
L01924,P0091,2025-10-08,3,1,1,0,8.0
L01924,P0216,2025-10-08,4,0,0,0,10.0
L01924,P0030,2025-10-08,5,0,0,0,12.0
L00315,P0050,2025-10-08,1,0,0,0,15.0
L00315,P0186,2025-10-08,2,0,0,0,10.0
L00315,P0100,2025-10-08,3,0,0,0,15.0
L00315,P0061,2025-10-08,4,1,0,0,15.0
L00315,P0032,2025-10-08,5,0,0,0,12.0
L00413,P0115,2025-10-08,1,1,1,0,10.0
L00413,P0020,2025-10-08,2,1,1,1,10.0
L00413,P0028,2025-10-08,3,0,0,0,15.0
L00413,P0066,2025-10-08,4,0,0,0,15.0
L00413,P0164,2025-10-08,5,0,0,0,10.0
L02926,P0114,2025-10-08,1,1,1,0,8.0
L02926,P0143,2025-10-08,2,1,0,0,10.0
L02926,P0058,2025-10-08,3,1,1,1,8.0
L02926,P0148,2025-10-08,4,1,1,1,12.0
L02926,P0006,2025-10-08,5,0,0,0,15.0
L00141,P0066,2025-10-08,1,0,0,0,12.0
L00141,P0085,2025-10-08,2,0,0,0,15.0
L00141,P0014,2025-10-08,3,0,0,0,15.0
L00141,P0115,2025-10-08,4,0,0,0,12.0
L00141,P0028,2025-10-08,5,0,0,0,12.0
L01690,P0195,2025-10-08,1,1,1,0,15.0
L01690,P0188,2025-10-08,2,1,1,0,15.0
L01690,P0126,2025-10-08,3,0,0,0,10.0
L01690,P0109,2025-10-08,4,0,0,0,15.0
L01690,P0117,2025-10-08,5,1,0,0,15.0
L00221,P0116,2025-10-08,1,1,1,0,10.0
L00221,P0178,2025-10-08,2,0,0,0,12.0
L00221,P0028,2025-10-08,3,0,0,0,10.0
L00221,P0020,2025-10-08,4,0,0,0,12.0
L00221,P0086,2025-10-08,5,0,0,0,12.0
L01579,P0123,2025-10-08,1,1,1,1,12.0
L01579,P0215,2025-10-08,2,1,1,0,12.0
L01579,P0001,2025-10-08,3,0,0,0,10.0
L01579,P0119,2025-10-08,4,1,1,1,8.0
L01579,P0010,2025-10-08,5,0,0,0,15.0
L02953,P0133,2025-10-08,1,0,0,0,8.0
L02953,P0212,2025-10-08,2,0,0,0,15.0
